Week Ending,LineOfBusiness,Type,Prod,Sub Prod,Balance,Accounts,HIER1_CORP_ID,Group,Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,141775379,3155,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,33627987,947,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,107624464,1866,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,31249917,628,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,55597792,1327,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,18767145,894,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,26695440,625,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,84798908,859,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,18250021,759,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,12202854,361,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Everyday Access Account,,22948568,563,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,102709819,432,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,14579983,159,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,22249691,224,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,8404818,80,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,36937102,221,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,119574709,520,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,110993271,564,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,23555449,176,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,33630745,228,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,18889790,100,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,60756913,214,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,21680643,191,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,21557817,177,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,30111085,187,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,11698456,168,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,10415455,73,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Premium Yield Account,,4845574,82,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,44907132,49,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,14525011,68,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3093742,43,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3230092,20,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3690004,44,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,19559104,77,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,3252417,43,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7417620,54,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,21353755,38,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,1850847,18,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7543194,39,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,1532493,30,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7229209,84,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,7974649,66,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,4085595,45,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,703312,7,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Advantage Interest Account,,1691773,31,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,5442701,87,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1598243,43,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2141194,56,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1803957,19,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1657194,59,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1823842,54,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,3530848,110,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,4072818,50,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,2473719,53,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,358872,17,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1323792,32,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,844801,43,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,470617,7,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,857065,8,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,1422972,24,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,272902,13,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Enterprise Growth Unit,Smart Savings Plan,,146691,18,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,125653357,1068,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,70352187,630,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,52599570,685,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,49969995,501,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,99668717,859,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,639624693,2308,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,178356655,1168,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,67764130,521,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,128516570,831,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,35493273,293,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,100221546,541,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,62995708,693,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,18951897,204,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,110790968,448,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,52883973,487,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,16050323,181,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Secure Growth Certificate,,25476580,316,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,256527383,5754,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,28131450,2157,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,62233930,2634,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,41169914,1713,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,58572887,2724,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,45916565,2160,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,104201457,3415,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,23627960,1181,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,116118932,1859,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,38657861,900,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,38678263,1129,GEOGRAPHY,Coastal Prime Group,Bayfront Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,13518064,1093,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,45380344,1177,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,136228498,2104,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,59070726,1590,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,10273112,384,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,Everyday Access Account,,17981164,907,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,10608733,572,GEOGRAPHY,Horizon Core Group,Metro Capital Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,4672523,232,GEOGRAPHY,Horizon Core Group,Highland Valley Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,5452611,327,GEOGRAPHY,Horizon Core Group,Southern Crest Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,2033274,121,GEOGRAPHY,Horizon Core Group,Riverbend Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,5153007,180,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,2490851,31,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,10742323,261,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,4577268,105,GEOGRAPHY,Coastal Prime Group,Northshore Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,7296320,112,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,1441991,51,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
27-Feb-22,Summit Private Client Services,Consumer Financial Services,FutureNest Retirement Plan,,8704601,109,GEOGRAPHY,Coastal Prime Group,Bayfront Region
